1,William Hogarth (after) - Guglielmo Hogarth (RCT),William Hogarth,1749,Engraving after William Hogarth's selfportrait with a Pug. Royal Collection Trust.,"English Selfportrait of William Hogarth, known as Guglielmo Hogarth, Spanish Autorretrato de William Hogarth, también conocido ,como Guglielmo Hogarth",https://upload.wikimedia.org/wikipedia/commons/8/86/William_Hogarth_%28after%29_-_Guglielmo_Hogarth_%28RCT%29.jpg,,https://commons.wikimedia.org/wiki/File:William_Hogarth_(after)_-_Guglielmo_Hogarth_(RCT).jpg,https://www.redbubble.com/shop/ap/65517294?ref=studio-promote,Style/Category
147,"Prospero, Miranda and Ariel, from ""The Tempest,"" Act I, scene ii",Thomas Stothard,1799,"Miranda suddenly grows very sleepy, perhaps because Prospero charms her with his magic. When she is asleep, Prospero calls forth his spirit, Ariel. In his ..","Miranda suddenly,very sleepy, perhaps ,magic, Ariel. In his ..","Miranda suddenly grows very sleepy, perhaps because Prospero charms her with his magic. When she is asleep, Prospero calls forth his spirit, Ariel. In his ..","https://commons.wikimedia.org/wiki/File:Thomas_Stothard_-_Prospero,_Miranda_and_Ariel,_from_%22The_Tempest,%22_Act_I,_scene_ii_-_Google_Art_Project.jpg",https://upload.wikimedia.org/wikipedia/commons/c/ca/Thomas_Stothard_-_Prospero%2C_Miranda_and_Ariel%2C_from_%22The_Tempest%2C%22_Act_I%2C_scene_ii_-_Google_Art_Project.jpg,https://www.redbubble.com/studio/promote/67135050?ref=uploader-to-promote&visit_status=first-time,
148,King George III and his Family,Thomas Stothard,1787,"King George III and Queen Charlotte seated together, surrounded by their children. Sketch for the mezzotint by J. Murphy","Queen Charlotte, seated together, surrounded ,Sketch ,mezzotint","King George III and Queen Charlotte seated together, surrounded by their children. Sketch for the mezzotint by J. Murphy","https://commons.wikimedia.org/wiki/File:Thomas_Stothard_(1755-1834)_-_George_III_(1738%E2%80%931820),_and_His_Family_-_446706_-_National_Trust.jpg",https://upload.wikimedia.org/wikipedia/commons/1/19/Thomas_Stothard_%281755-1834%29_-_George_III_%281738%E2%80%931820%29%2C_and_His_Family_-_446706_-_National_Trust.jpg,https://www.redbubble.com/studio/promote/67135474?ref=uploader-to-promote&visit_status=first-time,
149,Key to The Death of Sir Ralph Abercromby,Thomas Stothard,1834,"Key to The Death of Sir Ralph Abercromby, by Thomas Stothard (died 1834), given to the National Portrait Gallery, London in 1916. See source website for additional information.","Dcoetzee, National Portrait Gallery, London website ,special tool, confirmed as author","his set of images was gathered by User:Dcoetzee from the National Portrait Gallery, London website using a special tool. All images in this batch have been confirmed as author died before 1939 according to the official death date listed by the NPG.",https://commons.wikimedia.org/wiki/File:Key_to_The_Death_of_Sir_Ralph_Abercromby_by_Thomas_Stothard.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Key_to_The_Death_of_Sir_Ralph_Abercromby_by_Thomas_Stothard.jpg,https://www.redbubble.com/studio/promote/67136329?ref=uploader-to-promote&visit_status=first-time,
150,"Oberon and Titania from ""A Midsummer Night's Dream,"" Act IV, Scene i",Thomas Stothard,1806,Titania earlier in the woods and taunted her about her love for the ass-headed Bottom; he asked her for the Indian child,"Oberon, Titania earlier,taunted ,ass-headed Bottom,consented, love potion","Oberon says that he saw Titania earlier in the woods and taunted her about her love for the ass-headed Bottom; he asked her for the Indian child, promising to undo the spell if she would yield him, to which she consented. Satisfied, Oberon bends over the sleeping Titania and speaks the charm to undo the love potion","https://commons.wikimedia.org/wiki/File:Thomas_Stothard_-_Oberon_and_Titania_from_%22A_Midsummer_Night%27s_Dream,%22_Act_IV,_Scene_i_-_Google_Art_Project.jpg",https://upload.wikimedia.org/wikipedia/commons/5/59/Thomas_Stothard_-_Oberon_and_Titania_from_%22A_Midsummer_Night%27s_Dream%2C%22_Act_IV%2C_Scene_i_-_Google_Art_Project.jpg,https://www.redbubble.com/studio/promote/67136558?ref=uploader-to-promote&visit_status=first-time,
151,Falstaff Describing the Fight at Gadshill,Thomas Stothard,1827,"Falstaff Describing the Fight at Gadshill (Stothard, 1827).jpg. Language; Watch · Edit. File; File history; File usage on Commons","Falstaff Describing,Gadshill,usage on Commons","Falstaff Describing the Fight at Gadshill (Stothard, 1827).jpg. Language; Watch · Edit. File; File history; File usage on Commons","https://commons.wikimedia.org/wiki/File:Falstaff_Describing_the_Fight_at_Gadshill_(Stothard,_1827).jpg",https://upload.wikimedia.org/wikipedia/commons/c/c2/Falstaff_Describing_the_Fight_at_Gadshill_%28Stothard%2C_1827%29.jpg,https://www.redbubble.com/studio/promote/67136789?ref=uploader-to-promote&visit_status=first-time,
152,Marina singing before Pericles,Thomas Stothard,1825,"Marina singing before Pericles (Stothard, 1825).jpg. Language; Watch · Edit. File; File history; File usage on Commons","Marina singing, before Pericles ,usage , Commons","Marina singing before Pericles (Stothard, 1825).jpg. Language; Watch · Edit. File; File history; File usage on Commons","https://commons.wikimedia.org/wiki/File:Marina_singing_before_Pericles_(Stothard,_1825).jpg",https://upload.wikimedia.org/wikipedia/commons/8/8c/Marina_singing_before_Pericles_%28Stothard%2C_1825%29.jpg,https://www.redbubble.com/studio/promote/67136974?ref=uploader-to-promote&visit_status=first-time,
153,Design for a Book Illustration of Circe and Odysseus [recto],Thomas Stothard,1803,"Thomas Stothard was an English painter, illustrator and engraver. His son, Robert T. Stothard was a painter (fl.1810): he painted the proclamation outside York","English painter, illustrator , engraver, Robert T. Stothard,painter ,proclamation outside York","Thomas Stothard was an English painter, illustrator and engraver. His son, Robert T. Stothard was a painter (fl.1810): he painted the proclamation outside York","https://commons.wikimedia.org/wiki/File:Thomas_Stothard,_Design_for_a_Book_Illustration_of_Circe_and_Odysseus_(recto),_c._1803,_NGA_76156.jpg",https://upload.wikimedia.org/wikipedia/commons/8/8d/Thomas_Stothard%2C_Design_for_a_Book_Illustration_of_Circe_and_Odysseus_%28recto%29%2C_c._1803%2C_NGA_76156.jpg,https://www.redbubble.com/studio/promote/67137152?ref=uploader-to-promote&visit_status=first-time,
154,George Washington,Thomas Stothard,1785,"George Washington was an American political leader, military general, statesman, and Founding Father who served as the first president of the United States from 1789 to 1797. Previously, he led Patriot forces to victory in the nation's War for Independence.","Washington ,American political leader, military general, statesman","George Washington was an American political leader, military general, statesman, and Founding Father who served as the first president of the United States from 1789 to 1797. Previously, he led Patriot forces to victory in the nation's War for Independence.","https://commons.wikimedia.org/wiki/File:Valentine_Green,_after_Thomas_Stothard,_after_Charles_Willson_Peale,_George_Washington,_1785,_NGA_7413.jpg",https://upload.wikimedia.org/wikipedia/commons/a/aa/Valentine_Green%2C_after_Thomas_Stothard%2C_after_Charles_Willson_Peale%2C_George_Washington%2C_1785%2C_NGA_7413.jpg,https://www.redbubble.com/studio/promote/67137557?ref=uploader-to-promote&visit_status=first-time,
155,Peter and His Children Visited by Three Flying Figures,Thomas Stothard,1783,"Thomas Stothard RA was an English painter, illustrator and engraver. His son, Robert T.","Artist Nationality, British,Thomas Stothard, Robert ,Queen Victoria's","Thomas Stothard RA was an English painter, illustrator and engraver. His son, Robert T. Stothard was a painter: he painted the proclamation outside York Minster of Queen Victoria's accession to the throne in June 1837","https://commons.wikimedia.org/wiki/File:Thomas_Stothard,_Peter_and_His_Children_Visited_by_Three_Flying_Figures,_c._1783,_NGA_76155.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6d/Thomas_Stothard%2C_Peter_and_His_Children_Visited_by_Three_Flying_Figures%2C_c._1783%2C_NGA_76155.jpg,https://www.redbubble.com/studio/promote/67137714?ref=uploader-to-promote&visit_status=first-time,
156,Mr Yorick and Maria,Thomas Stothard,1798,"A circular painting after an engraving by W. Skelton/Shelton, published 20th October 1798 (& used in vol. II of the 1808 edition, opp. p. 436, printed by Luke Hansard & Sons) of Laurence Sterne's A Sentimental Journey through France and Italy (1768","Mr Yorick and Maria , after Thomas Stothard, published ,Oil painting ,","Oil painting on canvas (circular), Mr Yorick and Maria ('A Sentimental Journey' by Laurence Sterne), after Thomas Stothard (London 1755 – London 1834), 19th century. A circular painting after an engraving by W. Skelton/Shelton, published 20th October 1798 (& used in vol. II of the 1808 edition, opp. p. 436, printed by Luke Hansard & Sons) of Laurence Sterne's A Sentimental Journey through France and Italy (1768):",https://commons.wikimedia.org/wiki/File:Thomas_Stothard_(1755-1834)_(after)_-_Mr_Yorick_and_Maria_(from_Laurence_Sterne%27s_%27A_Sentimental_Journey%27)_-_222676_-_National_Trust.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Thomas_Stothard_%281755-1834%29_%28after%29_-_Mr_Yorick_and_Maria_%28from_Laurence_Sterne%27s_%27A_Sentimental_Journey%27%29_-_222676_-_National_Trust.jpg,https://www.redbubble.com/studio/promote/67137855?ref=uploader-to-promote&visit_status=first-time,
157,Shipwreck Of TheHalsewell,Thomas Stothard,1786,The scene portrays Captain Richard Pierce with his two daughters Eliza and Mary Anne on his knees in the round-house where the lady passengers had been gathered.,"Purbeck, Dorset, England,Meriton and Rogers,","The shipwreck of the Halsewell East Indiaman during the night of 5/6 January 1786, off the Isle of Purbeck, Dorset, England. The scene portrays Captain Richard Pierce with his two daughters Eliza and Mary Anne on his knees in the round-house where the lady passengers had been gathered. The ship was then being beaten against the rocks of the Isle of Purbeck, Dorset, and there was no hope of the ladies getting off alive. At left are two officers, Meriton and Rogers, who survived and wrote the account of the shipwreck,[1] including this particular scene, which became a famous story.",https://commons.wikimedia.org/wiki/File:ShipwreckOfTheHalsewell_1786_ByStothard.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/ShipwreckOfTheHalsewell_1786_ByStothard.jpg,https://www.redbubble.com/studio/promote/67137997?ref=uploader-to-promote&visit_status=first-time,
158,Sir Ralph Abercromby,Thomas Stothard,1805,"Abercromby landed at Aboukir Bay on 8 March 1801 and led his troops to victory at the battle of Alexandria on 21 March, where he himself was fatally wounded","Egypt, Abercromby ,troops to victory ,Alexandria","With orders to expel the French from Egypt, Abercromby landed at Aboukir Bay on 8 March 1801 and led his troops to victory at the battle of Alexandria on 21 March, where he himself was fatally wounded. Both events are depicted in two paintings by De Loutherbourg, also in the National Galleries of Scotland's collection",https://commons.wikimedia.org/wiki/File:Thomas_Stothard_(1755-1834)_-_Sir_Ralph_Abercromby_(1734-1801)_at_the_Battle_of_Alexandria_-_RCIN_406155_-_Royal_Collection.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Thomas_Stothard_%281755-1834%29_-_Sir_Ralph_Abercromby_%281734-1801%29_at_the_Battle_of_Alexandria_-_RCIN_406155_-_Royal_Collection.jpg,https://www.redbubble.com/studio/promote/67138129?ref=uploader-to-promote&visit_status=first-time,
159,Orlando in a Fury Tearing up Trees,Thomas Stothard,1783,Orlando in a Fury Tearing up Trees. Thomas Stothard1783 ... Title: Orlando in a Fury Tearing up Trees; Creator: William Blake after Thomas Stothard,"Thomas Stothard,Orlando ,William Blake after, Thomas Stothard",Orlando in a Fury Tearing up Trees. Thomas Stothard1783 ... Title: Orlando in a Fury Tearing up Trees; Creator: William Blake after Thomas Stothard,"https://commons.wikimedia.org/wiki/File:William_Blake_after_Thomas_Stothard,_Orlando_in_a_Fury_Tearing_up_Trees,_1783,_NGA_6521.jpg",https://upload.wikimedia.org/wikipedia/commons/1/12/William_Blake_after_Thomas_Stothard%2C_Orlando_in_a_Fury_Tearing_up_Trees%2C_1783%2C_NGA_6521.jpg,https://www.redbubble.com/studio/promote/67138274?ref=uploader-to-promote&visit_status=first-time,
160,Sir Walter Scott,Henry Raeburn,1822,"Portrait of Walter Scott (1771 - 1832), novelist and poet.","Henry Raeburn ,Portrait of, Walter Scott",Henry Raeburn - Portrait of Sir Walter Scott and his dogs.jpg. Language; Watch · Edit. File; File history; File usage on Commons; File usage,https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_-_Portrait_of_Sir_Walter_Scott.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a7/Sir_Henry_Raeburn_-_Portrait_of_Sir_Walter_Scott.jpg,https://www.redbubble.com/studio/promote/67138396?ref=uploader-to-promote&visit_status=first-time,
161,Mrs Colin Mackenzie of Portmore,Henry Raeburn,1803,"Detail of painting of Elizabeth Forbes, Mrs Colin Mackenzie of Portmore (died 1840) by Sir Henry Raeburn - en wiki says 1803","Detail of painting , Elizabeth Forbes, Mrs Colin Mackenzie ,of Portmore,Henry Raeburn","Detail of painting of Elizabeth Forbes, Mrs Colin Mackenzie of Portmore (died 1840) by Sir Henry Raeburn - en wiki says 1803","https://commons.wikimedia.org/wiki/File:Detail_of_painting_of_Elizabeth_Forbes,_Mrs_Colin_Mackenzie_of_Portmore_(died_1840)_by_Sir_Henry_Raeburn.png",https://upload.wikimedia.org/wikipedia/commons/3/3e/Detail_of_painting_of_Elizabeth_Forbes%2C_Mrs_Colin_Mackenzie_of_Portmore_%28died_1840%29_by_Sir_Henry_Raeburn.png,https://www.redbubble.com/studio/promote/67138516?ref=uploader-to-promote&visit_status=first-time,
162,Colonel Alastair Ranaldson Macdonell of Glengarry,Henry Raeburn,1812,"Colonel Alexander Ranaldson MacDonell of Glengarry (15 September 1773 – 17 January 1828), sometimes called by the Gaelic version of his name","Colonel Alexander, Ranaldson, MacDonell , Glengarry, Alastair or Alasdair","Colonel Alexander Ranaldson MacDonell of Glengarry (15 September 1773 – 17 January 1828), sometimes called by the Gaelic version of his name, Alastair or Alasdair, was clan chief of Clan MacDonell of Glengarry. ... Sir Henry Raeburn - Colonel Alastair Ranaldson Macdonell of Glengarry (1771 - 1828) -.",https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_-_Colonel_Alastair_Ranaldson_Macdonell_of_Glengarry_(1771_-_1828)_-_Google_Art_Project.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Sir_Henry_Raeburn_-_Colonel_Alastair_Ranaldson_Macdonell_of_Glengarry_%281771_-_1828%29_-_Google_Art_Project.jpg,https://www.redbubble.com/studio/promote/67138666?ref=uploader-to-promote&visit_status=first-time,
163,Portrait of Mrs. Robert Scott Moncrieff,Henry Raeburn,1814,"This is one of Raeburn's best-loved portraits, but virtually nothing is known of Margaritta MacDonald's personality or life. She married Robert Scott Moncrieff,","best-loved, portraits,Margaritta ,MacDonald's,Robert Scott Moncrieff,","This is one of Raeburn's best-loved portraits, but virtually nothing is known of Margaritta MacDonald's personality or life. She married Robert Scott Moncrieff,",https://commons.wikimedia.org/wiki/File:Mrs._Robert_Scott_Moncrieff_by_Henry_Raeburn.png,https://upload.wikimedia.org/wikipedia/commons/b/be/Mrs._Robert_Scott_Moncrieff_by_Henry_Raeburn.png,https://www.redbubble.com/studio/promote/67138793?ref=uploader-to-promote&visit_status=first-time,
164,Boy and Rabbit,Henry Raeburn,1814,"Boy and Rabbit, ca. 1814. Sir Henry Raeburn RA (1756 - 1823). RA Collection: Art. Henry Raeburn lived and worked in Edinburgh, and was the leading Scottish .","Boy and Rabbit, Henry Raeburn ,RA Collection, Art. Henry Raeburn ,Edinburgh, Scottish .","Boy and Rabbit, ca. 1814. Sir Henry Raeburn RA (1756 - 1823). RA Collection: Art. Henry Raeburn lived and worked in Edinburgh, and was the leading Scottish .","https://commons.wikimedia.org/wiki/File:Raeburn,_Henry_-_Boy_and_Rabbit_-_1814,_contrast.jpg",https://upload.wikimedia.org/wikipedia/commons/1/14/Raeburn%2C_Henry_-_Boy_and_Rabbit_-_1814%2C_contrast.jpg,https://www.redbubble.com/studio/promote/67138920?ref=uploader-to-promote&visit_status=first-time,
165,Porträt von Sir John und Lady Clerk,Henry Raeburn,1790,"Sir John Clerk (c.1740–1798), 5th Baronet, was descended from a rich merchant who had built Penicuik House, near Edinburgh. He followed intellectual","John Clerk, Baronet, was descended , merchant, built Penicuik House, near Edinburgh","John Clerk (c.1740–1798), 5th Baronet, was descended from a rich merchant who had built Penicuik House, near Edinburgh. He followed intellectual",https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_005.jpg,https://upload.wikimedia.org/wikipedia/commons/2/26/Sir_Henry_Raeburn_005.jpg,https://www.redbubble.com/studio/promote/67139033?ref=uploader-to-promote&visit_status=first-time,
166,Porträt des Bryce McMurdo,Henry Raeburn,1800,Portrait of Bryce McMurdo' was created in c.1800 by Henry Raeburn in Romanticism style. ... Cardinal Luis Maria de Borbon y Vallabriga - Francisco Goya,"Portrait of Bryce, McMurdo,Henry Raeburn, Romanticism style.,Cardinal Luis",Portrait of Bryce McMurdo' was created in c.1800 by Henry Raeburn in Romanticism style. ... Cardinal Luis Maria de Borbon y Vallabriga - Francisco Goya,https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_002.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Sir_Henry_Raeburn_002.jpg,https://www.redbubble.com/studio/promote/67139159?ref=uploader-to-promote&visit_status=first-time,
167,Porträt des Colonel Alastair Macdonell of Glengarry,Henry Raeburn,1812,Colonel Alexander Ranaldson MacDonell of Glengarry (15 September 1773 – 17 January 1828),"Alexander, Ranaldson, MacDonell ,of Glengarry,Gaelic version ,Alastair or Alasdai, Glengarry","Colonel Alexander Ranaldson MacDonell of Glengarry (15 September 1773 – 17 January 1828), sometimes called by the Gaelic version of his name, Alastair or Alasdair, was clan chief of Clan MacDonell of Glengarry. ... Sir Henry Raeburn - Colonel Alastair Ranaldson Macdonell of Glengarry (1771 - 1828) -.",https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_003.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sir_Henry_Raeburn_003.jpg,https://www.redbubble.com/studio/promote/67139298?ref=uploader-to-promote&visit_status=first-time,
168,Portrait of Ms. Eleanor Urquhart,Henry Raeburn,1793,"Painted for the sitter's father,[1] William Urquhart, 2nd Laird of Craigston, Craigston Castle, Turriff, Aberdeenshire [Scotland]; by descent to Captain Michael Bruce","William Urquhart,Craigston, Craigston Castle, Turriff, Aberdeenshire","Painted for the sitter's father,[1] William Urquhart, 2nd Laird of Craigston, Craigston Castle, Turriff, Aberdeenshire [Scotland]; by descent to Captain Michael Bruce",https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_001.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Sir_Henry_Raeburn_001.jpg,https://www.redbubble.com/studio/promote/67139444?ref=uploader-to-promote&visit_status=first-time,
169,Henry Mackenzie,Henry Raeburn,1823,"Henry Mackenzie, by Sir Henry Raeburn (died 1823). See source website for additional information.","gathered ,Dcoetzee,Portrait Gallery, NPG.","This set of images was gathered by User:Dcoetzee from the National Portrait Gallery, London website using a special tool. All images in this batch have been confirmed as author died before 1939 according to the official death date listed by the NPG.",https://commons.wikimedia.org/wiki/File:Henry_Mackenzie_by_Sir_Henry_Raeburn.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Henry_Mackenzie_by_Sir_Henry_Raeburn.jpg,https://www.redbubble.com/studio/promote/67139564?ref=uploader-to-promote&visit_status=first-time,
170,Francis Horner,Henry Raeburn,1823,"Francis Horner, by Sir Henry Raeburn (died 1823), given to the National Portrait Gallery, London in 1877. See source website for additional information.","National, Portrait Gallery, special tool, confirmed as author","This set of images was gathered by User:Dcoetzee from the National Portrait Gallery, London website using a special tool. All images in this batch have been confirmed as author died before 1939 according to the official death date listed by the NPG.",https://commons.wikimedia.org/wiki/File:Francis_Horner_by_Sir_Henry_Raeburn.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/Francis_Horner_by_Sir_Henry_Raeburn.jpg,https://www.redbubble.com/studio/promote/67140031?ref=uploader-to-promote&visit_status=first-time,
171,John Home,Henry Raeburn,1823,"John Home, by Sir Henry Raeburn (died 1823). See source website for additional information","Henry Raeburn, John Home ,Portrait","This set of images was gathered by User:Dcoetzee from the National Portrait Gallery, London website using a special tool. All images in this batch have been confirmed as author died before 1939 according to the official death date listed",https://commons.wikimedia.org/wiki/File:John_Home_by_Sir_Henry_Raeburn.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/John_Home_by_Sir_Henry_Raeburn.jpg,https://www.redbubble.com/studio/promote/67140166?ref=uploader-to-promote&visit_status=first-time,
172,John Playfair,Henry Raeburn,1823,"John Playfair, by Sir Henry Raeburn (died 1823). See source website for additional information.","gathered , National ,Portrait Gallery, London website, using a special tool","This set of images was gathered by User:Dcoetzee from the National Portrait Gallery, London website using a special tool. All images in this batch have been confirmed as author died before 1939",https://commons.wikimedia.org/wiki/File:John_Playfair_by_Sir_Henry_Raeburn.jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/John_Playfair_by_Sir_Henry_Raeburn.jpg,https://www.redbubble.com/studio/promote/67140312?ref=uploader-to-promote&visit_status=first-time,
173,Lady Delves Broughton,Henry Raeburn,1823,"Three-quarter length; three quarters to the left; seated. In a white dress of muslin, black sash; a blue wrap lying across her arms. Dark blue and gold ribbon in her dark hair. Her left arm rests on a pedestal. Sky background.","Elizabeth, eldest daughter,of Philip Egerton, ,John Egerton, Fulton Park, married","Elizabeth, eldest daughter of Philip Egerton and sister of John Egerton of Fulton Park, married, June 5, 1792. Sir John Delves Broughton, 7th Bart. Sir John succeeded his father in 1813, and d. s. p. Aug. 9, 1847. Lady Broughton died at Hoole House, Cheshire, Jan. 27, 1857, aged 86.",https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_-_Lady_Delves_Broughton_-_Google_Art_Project.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Sir_Henry_Raeburn_-_Lady_Delves_Broughton_-_Google_Art_Project.jpg,https://www.redbubble.com/studio/promote/67140433?ref=uploader-to-promote&visit_status=first-time,
174,Robert Hodshon Cay,Henry Raeburn,1823,Robert Hodshon Cay FSSA LLD (7 July 1758 – 31 March 1810) was Judge Admiral of Scotland overseeing naval trials.,"Robert Hodshon ,Cay FSSA LLD ,Judge Admiral , Scotland overseeing ,naval trials","Robert Hodshon Cay FSSA LLD (7 July 1758 – 31 March 1810) was Judge Admiral of Scotland overseeing naval trials. He was husband of the artist Elizabeth Liddell, father of John Cay FRSE and maternal grandfather of James Clerk Maxwell.",https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_-_Robert_Hodshon_Cay_-_Google_Art_Project.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/Sir_Henry_Raeburn_-_Robert_Hodshon_Cay_-_Google_Art_Project.jpg,https://www.redbubble.com/studio/promote/67140565?ref=uploader-to-promote&visit_status=first-time,
175,"Mrs Stewart of Thysgill,",Henry Raeburn,1908,"Mrs Stewart of Thysgill, by Sir Henry Raebur","STEWART, THYSGILL,HENRY RAEBURN","MRS. STEWART OF THYSGILL BY SIR HENRY RAEBURN, R.A. Note About Images. Please note that these images are extracted","https://commons.wikimedia.org/wiki/File:Mrs_Stewart_of_Thysgill,_by_Sir_Henry_Raeburn.jpg",https://upload.wikimedia.org/wikipedia/commons/1/17/Mrs_Stewart_of_Thysgill%2C_by_Sir_Henry_Raeburn.jpg,https://www.redbubble.com/studio/promote/67140681?ref=uploader-to-promote&visit_status=first-time,
176,Mrs Colin Campbell of Colgraine painted,Henry Raeburn,1808,Painting of Mrs Colin Campbell of Colgrain and Camis Eskan by Sir Henry Raeburn,"Painting ,Colin Campbell ,Colgrain ,Camis Eskan , Henry Raeburn",Painting of Mrs Colin Campbell of Colgrain and Camis Eskan by Sir Henry Raeburn,https://commons.wikimedia.org/wiki/File:Mrs_Colin_Campbell_of_Colgraine_painted_by_Sir_Henry_Raeburn.JPG,https://upload.wikimedia.org/wikipedia/commons/1/1a/Mrs_Colin_Campbell_of_Colgraine_painted_by_Sir_Henry_Raeburn.JPG,https://www.redbubble.com/studio/promote/67140796?ref=uploader-to-promote&visit_status=first-time,
177,"E. Finley, Esquire",Henry Raeburn,1800,"E. Finley, Esquire. painting by Henry Raeburn. In more languages. Spanish. No label defined. cuadro de Henry Raeburn. Traditional Chinese.","E. Finley, Esquire, painting , Henry Raeburn,Spanish,No label defined,Traditional Chinese","E. Finley, Esquire. painting by Henry Raeburn. In more languages. Spanish. No label defined. cuadro de Henry Raeburn. Traditional Chinese.","https://commons.wikimedia.org/wiki/File:E._Finley,_Esquire_by_Sir_Henry_Raeburn.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f2/E._Finley%2C_Esquire_by_Sir_Henry_Raeburn.jpg,https://www.redbubble.com/studio/promote/67140909?ref=uploader-to-promote&visit_status=first-time,
178,"Portrait of Sir Patrick Inglis, Baronet of Sunnyside",Henry Raeburn,1790,"Portrait of Sir Patrick Inglis, Baronet of Sunnyside, c. 1790. Sir Henry Raeburnexpand_more. Oil on canvasexpand_more. The William Hood Dunwoody Fund","Baronet ,Sunnyside, Henry Raeburnexpand_more,Oil on canvasexpand_, Hood Dunwoody","Baronet of Sunnyside, c. 1790. Sir Henry Raeburnexpand_more. Oil on canvasexpand_more. The William Hood Dunwoody Fund","https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_-_Portrait_of_Sir_Patrick_Inglis,_Baronet_of_Sunnyside_-_87.12_-_Minneapolis_Institute_of_Arts.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a6/Sir_Henry_Raeburn_-_Portrait_of_Sir_Patrick_Inglis%2C_Baronet_of_Sunnyside_-_87.12_-_Minneapolis_Institute_of_Arts.jpg,https://www.redbubble.com/studio/promote/67141032?ref=uploader-to-promote&visit_status=first-time,
179,David Anderson,Henry Raeburn,1790,"As Scotland's foremost portrait painter during the late 18th and early 19th centuries, Henry Raeburn created works characterized by a unique style and person","portrait painter,centuries, Henry Raeburn ,created works ,,characterized","As Scotland's foremost portrait painter during the late 18th and early 19th centuries, Henry Raeburn created works characterized by a unique style and person","https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn,_David_Anderson,_1790,_NGA_1195.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f1/Sir_Henry_Raeburn%2C_David_Anderson%2C_1790%2C_NGA_1195.jpg,https://www.redbubble.com/studio/promote/67141166?ref=uploader-to-promote&visit_status=first-time,
180,Portrait of a Man,Henry Raeburn,1812,"Portrait of a Man (Self Portrait?) is an oil painting by the Early Netherlandish painter Jan van Eyck, from 1433. The inscription at the top of the panel, Als Ich Can was a common autograph for van Eyck, but here is unusually large and prominent.","painting ,Early Netherlandish ,painter ,Jan van Eyck,autograph , Eyck","Portrait of a Man (Self Portrait?) is an oil painting by the Early Netherlandish painter Jan van Eyck, from 1433. The inscription at the top of the panel, Als Ich Can was a common autograph for van Eyck, but here is unusually large and prominent.",https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_-_Portrait_of_a_Man_-_KMS2085_-_Statens_Museum_for_Kunst.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/Sir_Henry_Raeburn_-_Portrait_of_a_Man_-_KMS2085_-_Statens_Museum_for_Kunst.jpg,https://www.redbubble.com/studio/promote/67141272?ref=uploader-to-promote&visit_status=first-time,
181,Portrait of Mrs. George Bell,Henry Raeburn,1801,Mrs. Bell is wearing a white gown and filmy grey shawl trimmed with black lace.,"filmy grey, shawl trimmed ,with black lace,Google Art Project,",Mrs. Bell is wearing a white gown and filmy grey shawl trimmed with black lace.,https://commons.wikimedia.org/wiki/File:Sir_Henry_Raeburn_-_Portrait_of_Mrs._George_Bell_-_45.7_-_Minneapolis_Institute_of_Arts.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/Sir_Henry_Raeburn_-_Portrait_of_Mrs._George_Bell_-_45.7_-_Minneapolis_Institute_of_Arts.jpg,https://www.redbubble.com/studio/promote/67141395?ref=uploader-to-promote&visit_status=first-time,
